viirs_id,latitude,longitude,brightness,resolution_along_scan,resolution_along_track,detection_confidence,fire_power,persistent_anomaly,date
1,19.52966118,96.4447403,305.3067322,0.375,0.375,8,0.82953936,0,2023-01-31
1,19.8220768,94.50605774,304.9500427,0.375,0.375,8,0.56813967,0,2023-01-31
1,19.81640053,94.52084351,303.3606873,0.375,0.375,8,1.59584594,0,2023-01-31
1,19.81583023,94.5246582,306.8912048,0.375,0.375,8,0.79394817,0,2023-01-31
1,19.81526184,94.52848053,305.1587219,0.375,0.375,8,0.79394817,0,2023-01-31
1,19.81469345,94.5322876,302.5308228,0.375,0.375,8,1.07824492,0,2023-01-31
1,19.81244659,94.52410126,320.5280457,0.375,0.375,8,0.79394817,0,2023-01-31
1,19.8118763,94.52792358,304.7995911,0.375,0.375,8,0.79394817,0,2023-01-31
1,19.80849838,94.52733612,301.815033,0.375,0.375,8,0.4137336,0,2023-01-31
1,19.80792999,94.53115082,302.6327515,0.375,0.375,8,0.40833065,0,2023-01-31
1,19.18515778,98.41455841,297.8477173,0.375,0.375,8,0.50482035,0,2023-01-31
1,18.47913933,102.3173447,298.0491333,0.375,0.375,8,0.49773732,0,2023-01-31
1,18.48038864,102.2169876,303.8702393,0.375,0.375,8,1.09854162,0,2023-01-31
1,19.47186279,96.35956573,310.266449,0.375,0.375,8,1.07931089,0,2023-01-31
1,18.42605209,102.2670975,301.5020142,0.375,0.375,8,1.37443709,0,2023-01-31
1,19.43867493,96.43983459,301.9654541,0.375,0.375,8,0.45410147,0,2023-01-31
1,19.43594742,96.43561554,303.6081848,0.375,0.375,8,1.03009534,0,2023-01-31
1,19.4353714,96.43924713,304.8068848,0.375,0.375,8,0.45410147,0,2023-01-31
1,19.41166687,96.22576141,328.664032,0.375,0.375,8,1.09167528,0,2023-01-31
1,19.40836334,96.22518158,306.4350281,0.375,0.375,8,1.09167528,0,2023-01-31
1,18.73597527,100.187355,296.7242737,0.375,0.375,8,0.73554528,0,2023-01-31
1,18.73507881,100.1923142,300.3518677,0.375,0.375,8,1.28551459,0,2023-01-31
1,19.59773827,94.88908386,305.2048035,0.375,0.375,8,0.66867268,0,2023-01-31
1,19.19628143,97.30310822,303.0840759,0.375,0.375,8,0.54223275,0,2023-01-31
1,18.77221107,99.6674881,298.0733948,0.375,0.375,8,0.85796046,0,2023-01-31
1,19.59865379,94.6231308,301.0045776,0.375,0.375,8,0.66437155,0,2023-01-31
1,19.59640503,94.61508942,304.3579712,0.375,0.375,8,0.72513312,0,2023-01-31
1,19.59191322,94.62201691,307.5585022,0.375,0.375,8,0.83336854,0,2023-01-31
1,19.59019852,94.61038971,315.0854492,0.375,0.375,8,1.88169312,0,2023-01-31
1,19.41782379,95.6924057,314.0153809,0.375,0.375,8,1.34335744,0,2023-01-31
1,19.40267754,95.74597931,302.5187073,0.375,0.375,8,0.5670417,0,2023-01-31
1,18.69981575,99.93533325,314.0323486,0.375,0.375,8,1.23265362,0,2023-01-31
1,18.69608879,99.93458557,297.8841248,0.375,0.375,8,1.23265362,0,2023-01-31
1,17.82783699,104.4005203,312.0935974,0.375,0.375,8,0.9583503,0,2023-01-31
1,18.65713692,99.97944641,300.3009033,0.375,0.375,8,0.80256885,0,2023-01-31
1,18.62985992,100.1090012,298.1801453,0.375,0.375,8,0.78713453,0,2023-01-31
1,19.39255905,95.52658081,312.2319031,0.375,0.375,8,0.64976269,0,2023-01-31
1,19.11355019,97.27311707,304.9694519,0.375,0.375,8,1.55194843,0,2023-01-31
1,19.38706589,95.51810455,302.1838379,0.375,0.375,8,0.3281087,0,2023-01-31
1,18.60036469,100.1637573,297.5492554,0.375,0.375,8,0.62520659,0,2023-01-31
1,19.10074615,97.26716614,301.1987,0.375,0.375,8,0.8291952,0,2023-01-31
1,19.08675385,97.26844788,302.9506226,0.375,0.375,8,0.8024689,0,2023-01-31
1,18.59928131,99.93144226,299.8422852,0.375,0.375,8,0.51080966,0,2023-01-31
1,17.76292229,104.3633118,301.6669922,0.375,0.375,8,0.24045324,0,2023-01-31
1,19.45907974,94.60114288,311.3656616,0.375,0.375,8,0.67358613,0,2023-01-31
1,19.28703117,95.72635651,307.0028381,0.375,0.375,8,0.55091769,0,2023-01-31
1,17.59654236,104.9987335,296.384552,0.375,0.375,8,0.47012526,0,2023-01-31
1,18.34916496,100.8890762,302.358551,0.375,0.375,8,1.53650677,0,2023-01-31
1,17.89758682,103.1928864,320.9987793,0.375,0.375,8,2.74769115,0,2023-01-31
1,18.31843185,100.9649658,299.4103699,0.375,0.375,8,0.54660684,0,2023-01-31
1,18.31734085,100.9644852,300.8905335,0.375,0.375,8,0.36628577,0,2023-01-31
1,17.89468575,103.1947632,325.6745911,0.375,0.375,8,3.43098807,0,2023-01-31
1,18.30360985,100.9718857,304.3409729,0.375,0.375,8,0.79229712,0,2023-01-31
1,18.30240059,100.9784851,298.9323731,0.375,0.375,8,1.08656168,0,2023-01-31
1,19.35426331,94.64916992,308.759613,0.375,0.375,8,0.6857509,0,2023-01-31
1,18.30023956,100.9677506,308.8833618,0.375,0.375,8,0.79229712,0,2023-01-31
1,18.2996273,100.9710922,301.0773621,0.375,0.375,8,0.79229712,0,2023-01-31
1,19.34814453,94.62102509,308.7037964,0.375,0.375,8,0.71959758,0,2023-01-31
1,19.34477425,94.62049103,302.0770874,0.375,0.375,8,0.71959758,0,2023-01-31
1,17.46021843,105.0296326,297.4813232,0.375,0.375,8,0.51862556,0,2023-01-31
1,19.3200531,94.6243515,301.3248596,0.375,0.375,8,0.5111897,0,2023-01-31
1,17.60117912,104.293747,318.6450806,0.375,0.375,8,0.86800885,0,2023-01-31
1,18.22110176,101.0154114,295.7852173,0.375,0.375,8,0.3791354,0,2023-01-31
1,19.23198128,95.00468445,301.0725098,0.375,0.375,8,0.40992773,0,2023-01-31
1,19.26627922,94.62801361,305.430481,0.375,0.375,8,0.27244017,0,2023-01-31
1,19.26237106,94.63111115,301.4729004,0.375,0.375,8,0.69521618,0,2023-01-31
1,19.26180458,94.63484955,310.6231384,0.375,0.375,8,0.69521618,0,2023-01-31
1,19.1164608,95.51751709,302.9918518,0.375,0.375,8,0.74972647,0,2023-01-31
1,18.36341095,100.0139999,301.6572876,0.375,0.375,8,0.65275472,0,2023-01-31
1,18.33655739,99.96840668,299.6214905,0.375,0.375,8,0.49138504,0,2023-01-31
1,18.09415627,101.1326218,306.0759277,0.375,0.375,8,0.96400672,0,2023-01-31
1,18.57740021,98.23880005,318.2398682,0.375,0.375,8,1.8449564,0,2023-01-31
1,19.01435661,95.50062561,303.9915772,0.375,0.375,8,0.47584,0,2023-01-31
1,19.10450935,94.80169678,310.7323303,0.375,0.375,8,1.0100534,0,2023-01-31
1,19.10115814,94.80114746,305.7337952,0.375,0.375,8,1.0100534,0,2023-01-31
1,18.26278687,99.88306427,296.1661682,0.375,0.375,8,0.71107262,0,2023-01-31
1,17.7964344,102.3346252,297.6123657,0.375,0.375,8,0.50931543,0,2023-01-31
1,17.79317474,102.1638184,298.7649231,0.375,0.375,8,1.00222254,0,2023-01-31
1,19.05708504,94.79759216,313.9716797,0.375,0.375,8,0.80934703,0,2023-01-31
1,18.42812538,98.62781525,306.2142334,0.375,0.375,8,0.79553288,0,2023-01-31
1,19.00696754,94.84335327,315.352356,0.375,0.375,8,1.00339866,0,2023-01-31
1,19.00362206,94.84280396,302.8972168,0.375,0.375,8,0.52538991,0,2023-01-31
1,17.74539566,102.1973572,299.9345093,0.375,0.375,8,0.47712764,0,2023-01-31
1,19.00261688,94.7816391,304.8820801,0.375,0.375,8,0.23875393,0,2023-01-31
1,18.31673241,98.89400482,306.046814,0.375,0.375,8,0.99910569,0,2023-01-31
1,18.12773514,99.96414185,298.3597107,0.375,0.375,8,1.15365267,0,2023-01-31
1,18.8256073,95.79714966,304.3604126,0.375,0.375,8,1.06045735,0,2023-01-31
1,18.11715889,100.0012817,303.367981,0.375,0.375,8,0.75697285,0,2023-01-31
1,17.78813934,101.7602463,298.7018433,0.375,0.375,8,0.77127045,0,2023-01-31
1,18.30630875,98.86947632,311.1060181,0.375,0.375,8,0.86753702,0,2023-01-31
1,18.3027153,98.86903381,301.6330261,0.375,0.375,8,0.86753702,0,2023-01-31
1,18.80908012,95.79428864,320.0888367,0.375,0.375,8,2.47464323,0,2023-01-31
1,17.80519104,101.5784912,306.9640198,0.375,0.375,8,1.06888151,0,2023-01-31
1,18.80247116,95.79315186,307.5924683,0.375,0.375,8,0.88198799,0,2023-01-31
1,18.80190086,95.79677582,310.5891724,0.375,0.375,8,0.88198799,0,2023-01-31
1,18.32651711,98.62769318,309.8952026,0.375,0.375,8,1.67244887,0,2023-01-31
1,18.27842903,98.88186646,308.8154297,0.375,0.375,8,1.47632539,0,2023-01-31
1,18.53596115,97.35676575,316.395752,0.375,0.375,8,1.46858478,0,2023-01-31
1,18.9350872,94.79734802,318.4898071,0.375,0.375,8,1.17752016,0,2023-01-31
1,18.93342972,94.80832672,306.5321045,0.375,0.375,8,0.40134913,0,2023-01-31
1,18.93174744,94.79676056,301.9145203,0.375,0.375,8,1.17752016,0,2023-01-31
1,18.49512291,97.38861084,300.2450867,0.375,0.375,8,0.57224631,0,2023-01-31
1,17.83606148,100.9250717,297.5565491,0.375,0.375,8,0.47419846,0,2023-01-31
1,18.19860649,98.88608551,302.9215088,0.375,0.375,8,1.21480906,0,2023-01-31
1,18.85593224,94.81066895,302.2056885,0.375,0.375,8,0.21811213,0,2023-01-31
1,18.82861328,94.78736877,305.5445252,0.375,0.375,8,0.82848269,0,2023-01-31
1,18.82806206,94.79103088,313.0472107,0.375,0.375,8,1.33427656,0,2023-01-31
1,18.82526588,94.78687286,308.2403565,0.375,0.375,8,0.82848269,0,2023-01-31
1,18.37743759,97.48440552,300.2911987,0.375,0.375,8,0.44752669,0,2023-01-31
1,18.80259705,94.76421356,301.9460449,0.375,0.375,8,0.65409899,0,2023-01-31
1,17.50558281,102.3633881,297.6875916,0.375,0.375,8,1.0115242,0,2023-01-31
1,18.0358429,99.36390686,298.8304443,0.375,0.375,8,0.80292541,0,2023-01-31
1,18.0306263,99.37210083,299.5317078,0.375,0.375,8,0.54136556,0,2023-01-31
1,18.59428596,95.84674072,307.2163696,0.375,0.375,8,1.11667442,0,2023-01-31
1,17.19761658,103.5760574,301.0700989,0.375,0.375,8,1.52827275,0,2023-01-31
1,17.20214272,103.5038147,312.1906433,0.375,0.375,8,2.07441497,0,2023-01-31
1,17.59477234,101.448761,301.2084045,0.375,0.375,8,0.93607312,0,2023-01-31
1,18.13224411,98.47318268,300.9730225,0.375,0.375,8,1.03727031,0,2023-01-31
1,18.29283905,97.51152802,301.5723877,0.375,0.375,8,0.30971089,0,2023-01-31
1,18.42340469,96.68018341,305.0592346,0.375,0.375,8,0.65965402,0,2023-01-31
1,18.42008209,96.67959595,302.5745239,0.375,0.375,8,0.65965402,0,2023-01-31
1,17.75126076,100.5066147,301.1695862,0.375,0.375,8,1.08627701,0,2023-01-31
1,18.05910301,98.73166656,300.7085571,0.375,0.375,8,0.94151622,0,2023-01-31
1,17.56661987,101.455986,304.1347351,0.375,0.375,8,1.23946571,0,2023-01-31
1,16.84162521,104.9769516,325.2038574,0.375,0.375,8,3.222229,0,2023-01-31
1,17.98300743,98.95933533,302.3755493,0.375,0.375,8,0.69535321,0,2023-01-31
1,17.52765656,101.4798966,298.8134766,0.375,0.375,8,1.23269773,0,2023-01-31
1,16.8409214,104.9803925,313.3213806,0.375,0.375,8,2.10530615,0,2023-01-31
1,17.51288414,101.4208069,297.9569092,0.375,0.375,8,0.45850578,0,2023-01-31
1,17.51160431,101.4276047,298.9954529,0.375,0.375,8,1.07131541,0,2023-01-31
1,17.98013115,98.7857132,307.7744446,0.375,0.375,8,0.83811998,0,2023-01-31
1,17.97724152,98.78121948,300.6988525,0.375,0.375,8,0.83811998,0,2023-01-31
1,17.97005844,98.78030396,304.0012817,0.375,0.375,8,1.08843517,0,2023-01-31
1,17.9211216,98.97414398,298.6678772,0.375,0.375,8,1.1158694,0,2023-01-31
1,17.9203949,98.97827148,308.713501,0.375,0.375,8,1.1158694,0,2023-01-31
1,18.44647217,95.81799316,304.0328369,0.375,0.375,8,0.72843301,0,2023-01-31
1,18.6023922,94.78472137,302.358551,0.375,0.375,8,0.84496015,0,2023-01-31
1,18.60013771,94.78488922,312.3143921,0.375,0.375,8,0.93190527,0,2023-01-31
1,17.91936684,98.97569275,308.4004822,0.375,0.375,8,0.81378168,0,2023-01-31
1,17.91864586,98.97986603,298.6872864,0.375,0.375,8,0.81378168,0,2023-01-31
1,16.59281921,105.5151596,305.7629089,0.375,0.375,8,2.1421988,0,2023-01-31
1,16.59202957,105.5189133,316.9853821,0.375,0.375,8,1.83281457,0,2023-01-31
1,16.75675392,104.5949173,338.8989258,0.375,0.375,8,4.0791502,0,2023-01-31
1,16.75608635,104.5981369,310.8633728,0.375,0.375,8,2.20636988,0,2023-01-31
1,17.29730988,101.8642426,313.3165283,0.375,0.375,8,1.19306731,0,2023-01-31
1,16.75158501,104.5938416,305.0932007,0.375,0.375,8,1.30532229,0,2023-01-31
1,16.75091553,104.5970612,302.9312134,0.375,0.375,8,1.04954135,0,2023-01-31
1,17.57538223,100.366951,302.3148804,0.375,0.375,8,0.62233114,0,2023-01-31
1,16.93713188,103.6630783,307.2527771,0.375,0.375,8,3.94820476,0,2023-01-31
1,16.93224907,103.6622543,300.4003906,0.375,0.375,8,1.37029374,0,2023-01-31
1,17.87584305,98.55364227,300.0873718,0.375,0.375,8,0.5674746,0,2023-01-31
1,16.94371414,103.6698303,299.4928894,0.375,0.375,8,2.51816535,0,2023-01-31
1,16.93998337,103.6630783,299.8811035,0.375,0.375,8,1.16416514,0,2023-01-31
1,16.93514061,103.6620255,306.0977478,0.375,0.375,8,1.66433942,0,2023-01-31
1,17.40904999,100.8570633,303.3728333,0.375,0.375,8,0.48414281,0,2023-01-31
1,18.40534401,94.94965363,308.0802002,0.375,0.375,8,1.20842338,0,2023-01-31
1,16.68449593,104.5512543,306.2093811,0.375,0.375,8,0.85226613,0,2023-01-31
1,18.4020195,94.94910431,315.1849365,0.375,0.375,8,1.20842338,0,2023-01-31
1,18.40034866,94.95999908,304.9524536,0.375,0.375,8,0.59021956,0,2023-01-31
1,16.64740372,104.7056274,301.0943604,0.375,0.375,8,0.31281918,0,2023-01-31
1,18.39701843,94.95947266,305.0640869,0.375,0.375,8,1.09439063,0,2023-01-31
1,18.37571335,95.09843445,304.304596,0.375,0.375,8,0.74091822,0,2023-01-31
1,16.98126793,102.9267273,337.6662598,0.375,0.375,8,6.02993488,0,2023-01-31
1,16.98226738,102.9216995,301.8417053,0.375,0.375,8,9.15204048,0,2023-01-31
1,16.97665787,102.9257507,300.4319153,0.375,0.375,8,6.02993488,0,2023-01-31
1,18.37818527,94.94865417,309.8854981,0.375,0.375,8,0.95619243,0,2023-01-31
1,17.1717453,101.9064941,301.4340515,0.375,0.375,8,0.31363556,0,2023-01-31
1,18.36928368,94.96228027,302.9360657,0.375,0.375,8,0.69787151,0,2023-01-31
1,16.97887039,102.9230804,338.0375366,0.375,0.375,8,14.45855713,0,2023-01-31
1,17.1701622,101.9068832,296.0084534,0.375,0.375,8,0.25190178,0,2023-01-31
1,16.58836746,104.6491623,296.6369019,0.375,0.375,8,0.47404546,0,2023-01-31
1,17.05550766,102.203331,296.573822,0.375,0.375,8,0.45658061,0,2023-01-31
1,16.86671638,103.1273575,304.1323242,0.375,0.375,8,1.5059762,0,2023-01-31
1,18.27846718,94.98081207,303.0501099,0.375,0.375,8,0.6065653,0,2023-01-31
1,18.27629852,94.92810059,321.137085,0.375,0.375,8,1.81333303,0,2023-01-31
1,18.27685928,94.92442322,306.4835815,0.375,0.375,8,0.88571733,0,2023-01-31
1,17.48098564,99.67167664,299.7767639,0.375,0.375,8,0.6318205,0,2023-01-31
1,16.91067505,102.6611633,309.0095215,0.375,0.375,8,1.55703473,0,2023-01-31
1,16.79907417,103.2212448,302.9215088,0.375,0.375,8,1.13601649,1,2023-01-31
1,16.91050911,102.6646271,306.1826782,0.375,0.375,8,2.03039932,0,2023-01-31
1,16.79933739,103.2200623,301.6015015,0.375,0.375,8,1.5793364,1,2023-01-31
1,16.81764221,103.0243225,305.0349731,0.375,0.375,8,0.73277384,0,2023-01-31
1,17.32172775,100.2361984,305.5566406,0.375,0.375,8,2.45842671,0,2023-01-31
1,17.31864738,100.2310715,307.1751099,0.375,0.375,8,2.38719535,0,2023-01-31
1,16.93667984,102.1159668,308.9052124,0.375,0.375,8,1.55521846,0,2023-01-31
1,16.93587685,101.8804779,295.1422119,0.375,0.375,8,0.47728407,0,2023-01-31
1,17.65357208,97.81414032,304.4696045,0.375,0.375,8,0.770913,0,2023-01-31
1,17.65288162,97.81826782,305.6270142,0.375,0.375,8,0.770913,0,2023-01-31
1,18.09019089,95.08473206,301.8222961,0.375,0.375,8,0.41915938,0,2023-01-31
1,17.39585495,99.16629028,299.1167603,0.375,0.375,8,0.73173791,0,2023-01-31
1,16.83882141,102.1540299,297.3672791,0.375,0.375,8,0.26509631,0,2023-01-31
1,17.09506989,100.7467804,298.2529602,0.375,0.375,8,0.32402533,0,2023-01-31
1,16.84016228,101.8882141,305.6804199,0.375,0.375,8,0.79326737,0,2023-01-31
1,16.83584404,101.8873062,296.0472717,0.375,0.375,8,0.79326737,0,2023-01-31
1,16.78102303,102.2270966,301.7058411,0.375,0.375,8,1.36113727,0,2023-01-31
1,17.9274292,95.54510498,315.8279419,0.375,0.375,8,0.95049256,0,2023-01-31
1,16.84017563,101.8860397,297.4255066,0.375,0.375,8,1.05964255,0,2023-01-31
1,16.83937454,101.890358,303.4941406,0.375,0.375,8,0.84390843,0,2023-01-31
1,17.00139618,100.622757,305.8381348,0.375,0.375,8,1.18680573,0,2023-01-31
1,16.99613762,100.6288605,301.244812,0.375,0.375,8,0.58055699,0,2023-01-31
1,16.99547005,100.6324921,300.9778748,0.375,0.375,8,0.58055699,0,2023-01-31
1,17.18789291,99.55525208,299.5583801,0.375,0.375,8,0.64425159,0,2023-01-31
1,17.22332191,99.29334259,300.201416,0.375,0.375,8,0.64721304,0,2023-01-31
1,17.91858101,94.94815826,302.3973694,0.375,0.375,8,0.20076996,0,2023-01-31
1,17.21891594,99.19589996,298.7212524,0.375,0.375,8,1.14499462,0,2023-01-31
1,17.21520996,99.19546509,305.1029053,0.375,0.375,8,1.58272099,0,2023-01-31
1,17.18142128,99.06510162,299.5899353,0.375,0.375,8,0.84341174,0,2023-01-31
1,16.19331551,104.0946198,297.9933167,0.375,0.375,8,0.26580673,0,2023-01-31
1,16.70764923,101.4708099,296.6053772,0.375,0.375,8,0.31345376,0,2023-01-31
1,16.70342064,101.4700165,298.4082336,0.375,0.375,8,1.03357315,0,2023-01-31
1,17.11863518,99.1931839,304.2002564,0.375,0.375,8,1.41593373,0,2023-01-31
1,16.70425034,101.471695,299.6578674,0.375,0.375,8,0.91646534,0,2023-01-31
1,17.04977036,99.32619476,304.9136353,0.375,0.375,8,1.25085735,0,2023-01-31
1,16.5971241,101.8093643,297.8695679,0.375,0.375,8,0.72212267,0,2023-01-31
1,16.59634399,101.8135147,297.9180908,0.375,0.375,8,1.30605805,0,2023-01-31
1,17.04692268,99.32068634,304.6321716,0.375,0.375,8,1.20323575,0,2023-01-31
1,16.59281731,101.8084259,298.1655884,0.375,0.375,8,0.87335134,0,2023-01-31
1,17.0432148,99.3200531,304.4768677,0.375,0.375,8,1.20323575,0,2023-01-31
1,17.05050087,99.17119598,300.4076538,0.375,0.375,8,0.90336484,0,2023-01-31
1,16.99929619,99.33060455,304.2730408,0.375,0.375,8,1.00290298,0,2023-01-31
1,16.99847412,99.33518219,302.5866394,0.375,0.375,8,1.00290298,0,2023-01-31
1,2.98947358,98.15813446,325.54599,0.375,0.375,8,2.53512859,0,2023-01-31
1,3.03228283,98.09333038,332.6895752,0.375,0.375,8,2.31765532,0,2023-01-31
1,12.43577099,106.5152588,312.0232239,0.375,0.375,8,2.05770564,0,2023-01-31
1,12.30787754,106.8010483,300.4998779,0.375,0.375,8,1.10354805,5,2023-01-31
1,12.30638981,106.7942581,303.972168,0.375,0.375,8,1.73910797,5,2023-01-31
1,12.30492687,106.6224747,300.1650085,0.375,0.375,8,0.723445,0,2023-01-31
1,11.3693409,106.5040894,307.1654053,0.375,0.375,8,1.2879194,0,2023-01-31
1,8.37225056,108.7005768,298.4106751,0.375,0.375,8,2.59445763,0,2023-01-31
1,8.37171936,108.7045593,299.2745056,0.375,0.375,8,2.65413094,0,2023-01-31
1,16.99578476,99.121315,301.3345642,0.375,0.375,8,1.04437351,0,2023-01-31
1,16.99503136,99.12563324,301.9387817,0.375,0.375,8,1.73625457,0,2023-01-31
1,16.41662216,102.2119675,309.5773315,0.375,0.375,8,2.08470607,0,2023-01-31
1,16.91158295,99.4267807,298.4883118,0.375,0.375,8,0.52848643,0,2023-01-31
1,17.06446838,98.53276062,295.4406433,0.375,0.375,8,0.42339906,0,2023-01-31
1,16.38378906,102.2143097,302.5259705,0.375,0.375,8,1.97762644,0,2023-01-31
1,16.38219452,102.2225952,307.1532898,0.375,0.375,8,2.63557315,0,2023-01-31
1,16.37753487,102.2227554,308.393219,0.375,0.375,8,2.07056761,0,2023-01-31
1,16.33676147,102.4337845,303.3606873,0.375,0.375,8,1.96612263,0,2023-01-31
1,17.25792122,97.14484406,299.9053955,0.375,0.375,8,0.52464056,0,2023-01-31
1,16.79470253,99.51808167,307.0416565,0.375,0.375,8,2.68589664,0,2023-01-31
1,16.79069519,99.22660828,299.2696533,0.375,0.375,8,0.83966595,0,2023-01-31
1,16.18868637,102.3673782,304.7025452,0.375,0.375,8,2.179883,0,2023-01-31
1,16.77758217,99.0834198,308.6067505,0.375,0.375,8,1.04745746,0,2023-01-31
1,16.17964172,102.365593,304.2487793,0.375,0.375,8,1.93288004,0,2023-01-31
1,16.77390289,99.08281708,307.5415039,0.375,0.375,8,1.04745746,0,2023-01-31
1,16.16140556,102.3383179,298.8401489,0.375,0.375,8,1.14933264,0,2023-01-31
1,16.16069031,102.342041,302.6545715,0.375,0.375,8,1.2705723,0,2023-01-31
1,15.38230324,105.9617081,297.156189,0.375,0.375,8,0.36767185,0,2023-01-31
1,16.19226074,101.7241745,302.0042725,0.375,0.375,8,1.33254778,0,2023-01-31
1,16.18562698,101.7116699,304.2463684,0.375,0.375,8,1.4243474,0,2023-01-31
1,16.18417168,101.719429,303.0039978,0.375,0.375,8,1.38035858,0,2023-01-31
1,16.18202019,101.7069702,298.9566345,0.375,0.375,8,1.00770426,0,2023-01-31
1,16.18126297,101.7109909,307.6992493,0.375,0.375,8,1.4243474,0,2023-01-31
1,16.17978477,101.7188568,314.1973572,0.375,0.375,8,1.38035858,0,2023-01-31
1,16.68169403,98.88252258,312.3071289,0.375,0.375,8,1.51722097,0,2023-01-31
1,16.10131836,101.9416199,297.7530823,0.375,0.375,8,0.52793998,0,2023-01-31
1,16.14335251,101.6506653,302.7006836,0.375,0.375,8,0.98914838,0,2023-01-31
1,16.08641243,101.7575073,298.303894,0.375,0.375,8,0.70747417,0,2023-01-31
1,16.11729431,101.5673599,295.258667,0.375,0.375,8,0.78155279,0,2023-01-31
1,15.24697685,105.9767304,302.7103882,0.375,0.375,8,1.54410875,0,2023-01-31
1,15.24611473,105.9808884,303.0137024,0.375,0.375,8,0.98248786,0,2023-01-31
1,15.25753307,105.8964996,298.12677,0.375,0.375,8,0.57301098,0,2023-01-31
1,16.09128189,101.5398254,305.653717,0.375,0.375,8,1.12772775,0,2023-01-31
1,16.03234291,101.8285141,311.8388062,0.375,0.375,8,1.50834882,0,2023-01-31
1,16.66444397,98.27001953,307.0901794,0.375,0.375,8,0.67169487,0,2023-01-31
1,16.651577,98.26016235,301.1987,0.375,0.375,8,0.88544661,0,2023-01-31
1,16.65091515,98.26400757,307.4711609,0.375,0.375,8,0.88544661,0,2023-01-31
1,16.59032631,98.59111023,317.0242004,0.375,0.375,8,2.10451961,0,2023-01-31
1,16.41709137,99.41708374,303.2709045,0.375,0.375,8,1.16324604,0,2023-01-31
1,16.60084152,98.32879639,301.0749512,0.375,0.375,8,0.7947613,0,2023-01-31
1,16.59725761,98.32841492,303.2175293,0.375,0.375,8,0.41577202,0,2023-01-31
1,16.40002441,99.40395355,307.2479248,0.375,0.375,8,2.42194486,0,2023-01-31
1,16.39841652,99.4131012,304.399231,0.375,0.375,8,2.03677368,0,2023-01-31
1,16.02067757,101.5060272,318.8003845,0.375,0.375,8,2.25168276,0,2023-01-31
1,16.39624405,99.40343475,313.4524231,0.375,0.375,8,1.58599341,0,2023-01-31
1,16.39544487,99.40798187,305.9351807,0.375,0.375,8,1.58599341,0,2023-01-31
1,16.39463425,99.41257477,312.6080017,0.375,0.375,8,2.00552368,0,2023-01-31
1,16.00378799,101.5730438,311.8024292,0.375,0.375,8,1.8084017,0,2023-01-31
1,16.00221252,101.5815125,298.7212524,0.375,0.375,8,0.56845027,0,2023-01-31
1,16.01724243,101.4528656,334.0944824,0.375,0.375,8,2.94306374,0,2023-01-31
1,15.95361233,101.7453156,302.8899536,0.375,0.375,8,1.264902,0,2023-01-31
1,15.95974064,101.6887436,345.673645,0.375,0.375,8,7.05355072,0,2023-01-31
1,15.9554224,101.6877518,310.0019531,0.375,0.375,8,1.88063657,0,2023-01-31
1,16.10952568,100.6552963,322.6851807,0.375,0.375,8,2.57392979,0,2023-01-31
1,16.11021042,100.6516113,300.6211853,0.375,0.375,8,1.91138899,0,2023-01-31
1,15.96020412,101.449913,295.9793396,0.375,0.375,8,0.76938921,0,2023-01-31
1,15.95947266,101.4537659,303.9284973,0.375,0.375,8,0.76938921,0,2023-01-31
1,15.95258331,101.466713,309.5336609,0.375,0.375,8,1.69799161,0,2023-01-31
1,15.94833946,101.4657059,310.0723267,0.375,0.375,8,1.69799161,0,2023-01-31
1,15.94606876,101.4543152,300.6260376,0.375,0.375,8,1.07757127,0,2023-01-31
1,16.34144592,99.27735901,299.8301697,0.375,0.375,8,0.39602742,0,2023-01-31
1,16.34093285,99.27489471,299.8811035,0.375,0.375,8,0.49934942,0,2023-01-31
1,15.95088387,101.4641113,301.0992127,0.375,0.375,8,1.27324998,0,2023-01-31
1,15.95026588,101.4674606,313.0932922,0.375,0.375,8,1.27324998,0,2023-01-31
1,15.94858551,101.4525375,300.0728149,0.375,0.375,8,0.8860895,0,2023-01-31
1,15.94663429,101.4631195,302.751648,0.375,0.375,8,1.27324998,0,2023-01-31
1,15.91392708,101.4481812,302.8899536,0.375,0.375,8,1.05094063,0,2023-01-31
1,15.91330242,101.4515381,306.2384949,0.375,0.375,8,1.05094063,0,2023-01-31
1,14.61488056,107.7324066,297.6099243,0.375,0.375,8,0.89798266,0,2023-01-31
1,15.96840668,100.8747559,303.1010437,0.375,0.375,8,0.9858045,0,2023-01-31
1,16.36502838,98.59597778,298.1194763,0.375,0.375,8,0.59761274,0,2023-01-31
1,16.36138153,98.59559631,296.622345,0.375,0.375,8,0.46014574,0,2023-01-31
1,16.31713295,98.63312531,298.6072083,0.375,0.375,8,0.47895145,0,2023-01-31
1,15.76663303,101.6345596,304.1104736,0.375,0.375,8,1.20782411,0,2023-01-31
1,15.76232433,101.6335297,313.644104,0.375,0.375,8,1.20782411,0,2023-01-31
1,15.75796032,101.6328049,298.9032593,0.375,0.375,8,0.56366432,0,2023-01-31
1,16.29063034,98.63578796,302.5187073,0.375,0.375,8,0.98132437,0,2023-01-31
1,15.91677094,100.6376801,338.0981751,0.375,0.375,8,2.18025327,0,2023-01-31
1,15.91746235,100.633934,305.6051941,0.375,0.375,8,2.18025327,0,2023-01-31
1,16.41674042,97.73295593,300.1019287,0.375,0.375,8,0.82285136,0,2023-01-31
